"","X","n_obs","m","C_obs","N_scr","N_scr_se","sigma_scr","sigma_scr_se","lambda0_scr","scr_ran","runtime_scr","N","N_se","sigma","sigma_se","lambda0","beta","r","runtime","ess_N","ess_sigma","N_better","sigma_better","N_true","beta_true","sigma_true","freq"
"598",8,121,33,22,50.0804797879921,6.03149631609871,0.0845138577423555,0.00633842985453293,0.279498074528356,1,0.175473519166311,53.5368,7.14643088189761,0.0948870589132987,0.00965560442085836,0.151137770289761,11.5043078038798,0.190216803075038,16.7205439448357,797.077380318396,281.54767832874,0,1,50,0.599999999999999,0.12,270
"599",9,163,30,25,41.189767574225,4.34647317219733,0.0996050524738166,0.00571444493984947,0.229190150317085,1,0.249535051981608,42.9804,4.96236494691256,0.113511119924431,0.00912123822233995,0.128668470562108,9.60885528922586,0.178098378690768,16.4917916576068,1302.12844513666,435.294026599257,1,1,50,0.8,0.12,270
"600",10,144,33,24,49.3056544209767,5.50267188704075,0.0901095912790178,0.00555025944862039,0.230281118069434,1,0.196676596005758,52.554,6.12376389107855,0.0939278592027776,0.00684095651486716,0.159301281255426,14.7561579832511,0.198367074015372,15.7226498524348,1487.36443959234,476.366148516993,0,1,50,1,0.12,270
"601",1,77,29,21,50.3277922840028,7.20511043375436,0.0945254094903006,0.00849992379481617,0.110667897060061,1,0.0947063485781352,53.7256,8.8857350373991,0.111190068679992,0.0150424301343803,0.0670977467518088,8.18869621870084,0.247346152130689,12.8422667860985,879.94370785922,225.561874024466,0,1,50,0.2,0.18,135
"602",2,69,33,20,64.3984918491214,10.2105243540166,0.107139226100119,0.0122312023019515,0.0582053394170419,1,0.106429767608643,72.506,14.5070653813372,0.127932513842968,0.020044720300094,0.0349254779705154,8.38450783021317,0.154306995264202,12.8991117318471,454.426743043327,220.560839710771,0,1,50,0.4,0.18,135
"603",3,76,30,23,41.8724048098879,5.62741074240073,0.169301604276713,0.0217209362254408,0.0425785428414363,1,0.0790070295333862,41.7556,5.38585848576171,0.211271124453967,0.0479963614505099,0.0307724308219524,4.88569905612613,0.266695779401656,9.52740536530812,970.086211774311,98.0254704317306,0,0,50,0.599999999999999,0.18,135
"604",4,73,32,23,47.8196613567284,6.74750700508119,0.165811813447141,0.020879027487354,0.0373199224666188,1,0.0763590455055237,49.1244,7.058615605181,0.181660233482159,0.0252347990733808,0.0315923194485372,14.4746975281299,0.203865625793948,10.6625736117363,1025.10220763874,302.535265341625,1,1,50,0.8,0.18,135
"605",5,70,32,24,52.8704077459041,8.39957310149038,0.143102984264739,0.0189192928026143,0.0415309846617572,1,0.0711866656939189,51.2268,7.89173450829536,0.179054361107728,0.030438764917099,0.0305589727931243,2.46419196881532,0.435818951445982,12.0176231702169,859.841795324156,261.03147710487,1,1,50,1,0.18,135
"606",6,174,34,23,53.9650544146489,6.04474674457393,0.0781212169113177,0.0040992545541133,0.313898007025783,1,0.21175430615743,57.4756,7.70669591360408,0.103267796004311,0.00918510991440833,0.0989439226265137,35.9345441076503,0.0648274492083758,19.7248335798581,800.832690083923,340.479497914806,0,1,50,0.2,0.18,270
"607",7,172,32,25,38.8568831346969,3.32891164637437,0.138803523062719,0.00969456245531173,0.123437681161548,1,0.258569045861562,41.8648,4.27366665179448,0.14762353520585,0.0144052040870038,0.080573645539927,33.4600972184824,0.0842284375542362,18.4082552750905,945.490091498863,271.054384028132,1,1,50,0.4,0.18,270
"608",8,183,41,25,53.2375892778501,4.60497034057749,0.121052975485383,0.007473770529894,0.142858769582896,1,0.252620955308278,54.2468,4.95440291087446,0.132534053953719,0.0101479249734012,0.103860641777667,19.5120841992477,0.154771440814853,21.020885292689,1280.14944759459,350.247247737853,0,1,50,0.599999999999999,0.18,270
"609",9,183,39,25,46.7672093630133,3.67093486282329,0.137603490260935,0.00943826173324506,0.135363697696821,1,0.282719139258067,48.5264,4.11913704020422,0.145052559578127,0.0118187084265317,0.101769545739167,15.2765258064672,0.173686047921152,19.7008592406909,1018.31858401154,359.830437210152,1,1,50,0.8,0.18,270
"610",10,164,36,25,41.8505387396781,3.12794836054587,0.159762069592644,0.011736877518749,0.0991609398214224,1,0.249833659331004,43.262,3.49843559618414,0.163952091421406,0.0144703476899626,0.0834943706017709,24.096087915441,0.174253131603935,16.4293576637904,1002.07174575502,352.417911716674,1,1,50,1,0.18,270
"611",1,69,25,22,52.7886609174115,8.42552778024231,0.0644436500888047,0.00573591227269822,0.19022293161207,1,0.0969782908757528,62.598,12.6108845749973,0.0820168215241172,0.0120573506178824,0.079055741257209,7.71276391549543,0.168852311018621,11.4653811971347,639.953423426647,252.455692504691,0,1,50,0.2,0.12,135
"612",2,106,35,23,62.5811339768454,7.90707461013536,0.0856714058894106,0.00640185895681107,0.136280344268388,1,0.12196323076884,73.1216,11.1266317551039,0.0986184175377863,0.0116698899914577,0.0673303938992607,5.13140678755236,0.176024503931067,15.2174659132957,815.049239301208,202.323537641475,0,1,50,0.4,0.12,135
"613",3,117,34,24,54.9092495987788,6.5382548599285,0.0903796376783142,0.00628142386036861,0.163633078538838,1,0.159039950370789,56.5776,7.23824116025693,0.104925454638522,0.00932021568670822,0.0997370765540724,8.95982602667818,0.199599101160011,13.7393375198046,1032.84421842803,481.675619863583,0,1,50,0.599999999999999,0.12,135
"614",4,88,31,21,52.8447871746192,7.04643011977849,0.0888456194798223,0.007178630121934,0.142380650531971,1,0.113479447364807,54.6196,7.84471233664166,0.0994830216094826,0.00957093974104927,0.100275881368077,14.5436277765546,0.210841831839503,11.9929197867711,1037.89985901544,391.35083804709,0,1,50,0.8,0.12,135
"615",5,88,29,23,43.5642967318292,5.57314799132957,0.115436135191498,0.0101715009465672,0.0953317993931721,1,0.136090874671936,42.818,5.83322265944288,0.142233671065206,0.021380946668331,0.0637724111648133,1.76167431606875,0.380716519662982,10.485325217247,587.739970060243,211.843363942097,0,0,50,1,0.12,135
"616",6,182,28,22,49.5331200868551,6.44113062454724,0.0547905831723472,0.00260039957562749,0.992811673996228,1,0.204227431615194,62.1784,10.1957321768399,0.0691462107279286,0.00714488493000438,0.149866008473421,21.4183995844866,0.0762180711999453,17.7425273418427,671.465418223618,261.025296828545,0,1,50,0.2,0.12,270
"617",7,191,35,24,50.0034003180942,5.11156380816125,0.0892630118612006,0.00485681117097037,0.299641888950017,1,0.268131828308105,53.6812,6.18194574072407,0.105515522114689,0.00846458275761389,0.126328461348512,39.0973092786125,0.0763716897190441,19.1079625288645,994.645011040594,349.497403928696,0,1,50,0.4,0.12,270
"618",8,152,27,23,35.6119237388684,3.92445461508928,0.0964468731543163,0.00635175224754951,0.326312517028393,1,0.242104836304983,40.214,4.9861155762192,0.0949037420919294,0.00750621450637854,0.209744003779151,35.9249684041791,0.125337563225859,14.2950268745422,1039.08511822934,347.770546190771,1,0,50,0.599999999999999,0.12,270
"619",9,160,33,24,43.7549951018482,4.33056102094589,0.103814388313838,0.00661364871777994,0.230392954128722,1,0.241390744845072,45.584,4.93054440272501,0.111004337148957,0.00872320457939642,0.156963863147673,14.4938042207324,0.194978424425841,15.5707004507383,1270.03094533744,410.659924396265,1,1,50,0.8,0.12,270
"620",10,171,37,24,53.7344426999737,5.44349375338726,0.0932954201666323,0.00509415109149008,0.228460847316024,1,0.219434543450673,55.6592,6.01158140628585,0.102534293446553,0.00669619708050027,0.14933756735149,37.7242738957505,0.122314188386378,18.911505206426,1253.82904041966,468.019144603083,0,1,50,1,0.12,270
"621",1,83,27,21,40.6813876944957,5.49201801191821,0.115181662549949,0.0109570288266698,0.0950317150580479,1,0.109784968694051,45.7192,7.34979994174491,0.130246751589993,0.0162719690536646,0.0549489696226012,23.482369489538,0.0884974898493736,13.7950203180313,436.058286833557,301.758711785883,1,1,50,0.2,0.18,135
"622",2,63,25,24,43.7917761683327,6.93668725293507,0.0914889956603971,0.0092619737023003,0.118728980363528,1,0.093427050113678,50.6136,9.51145005311205,0.0967087620259106,0.0119157996830689,0.0792273635437581,14.1830104249253,0.167781635207923,12.2881787459056,701.508115084656,405.488294331663,1,1,50,0.4,0.18,135
"623",3,96,34,24,46.3198385317148,5.36931087225503,0.157398389948224,0.0169818952984092,0.0548425124478074,1,0.0933166066805522,47.5796,5.63506569847863,0.175507413639502,0.0221766603982448,0.0420547630265446,4.56551292530228,0.249808417941816,12.2205537796021,977.934544335965,268.505357856269,1,1,50,0.599999999999999,0.18,135
"624",4,79,36,22,55.3732333483292,7.44328487848009,0.157687250417983,0.0179355835292425,0.0390891159974268,1,0.0899691184361776,58.5876,8.06922370420324,0.212331548026851,0.0620611539361577,0.0235541950778546,0.576406225353631,0.575067151685966,13.1315087517103,875.195448751343,58.0882822480687,0,0,50,0.8,0.18,135
"625",5,86,28,24,35.9077613619151,4.36696841163117,0.170129353997005,0.0209622223322782,0.054818644588766,1,0.0938151876131694,37.3724,4.79830467259973,0.18214217296433,0.0242909397540068,0.0454160357347007,28.2878591310349,0.123551205224882,10.5340702732404,717.531086765573,309.008533841358,1,1,50,1,0.18,135
"626",6,119,25,21,33.1094504286008,3.81388366570847,0.112453944082332,0.00862959577544466,0.169870565334216,1,0.119966713587443,35.848,5.22032534605722,0.150496990818649,0.0191589937128498,0.0594358809322563,5.58764302918562,0.121737089707118,11.2321236332258,757.11634517521,257.123630286829,1,1,50,0.2,0.18,270
"627",7,186,35,25,44.6538703806717,3.992956703764,0.124902614561617,0.00800263441321361,0.138937368599244,1,0.258001216252645,46.7992,4.72641671522797,0.138825282235662,0.0129135454180525,0.0878246045878922,28.3673178795848,0.0951878029073946,20.0350092728933,735.054106043075,274.902920692249,1,1,50,0.4,0.18,270
"628",8,128,31,22,38.5213282992518,3.70039411026941,0.132512782820457,0.0104428548836879,0.128667140014929,1,0.209756596883138,40.4204,4.29947183072634,0.145317066836302,0.0131728850376935,0.0866965351741751,17.1653310505843,0.145574111955014,15.1131960193316,982.672319866291,380.374813661651,1,1,50,0.599999999999999,0.18,270
"629",9,155,41,25,56.5979947980106,5.44305130849154,0.126841411595331,0.00902965595873675,0.0958604511953634,1,0.240161343415578,52.3364,4.84584646178276,0.158322760379452,0.0183051721989712,0.0732910125085973,4.10976643573588,0.382851309874328,19.0391771356265,493.822165856166,206.048251292599,1,1,50,0.8,0.18,270
"630",10,170,37,25,41.1439747993948,2.68526545377629,0.190023868913432,0.0160137430426723,0.0772990314279466,1,0.264117284615835,41.2376,2.61577582243993,0.210620830609409,0.0199460733512497,0.0623192978217046,12.8126831147632,0.17714115688958,18.1082906723022,991.956486894575,423.240817825593,1,0,50,1,0.18,270
"631",1,101,26,19,50.5475645665973,7.31114350014726,0.0590263281810834,0.00367949729218305,0.358722966065582,1,0.14320957660675,65.3148,13.2998065738552,0.0814744433411229,0.0102951543799693,0.0788547271047004,21.2282087410393,0.0698822191138877,16.2763048211734,540.339689287678,230.365899736435,0,1,50,0.2,0.12,135
"632",2,72,27,21,44.9529910179239,6.59767695556497,0.0986631374305087,0.00959838336810271,0.110505577529009,1,0.0819883942604065,56.144,10.1994939026575,0.0977287284240012,0.0126828820858453,0.0716976863643438,14.6203462406205,0.129072149990631,12.2991932471593,748.61630430687,306.836994688585,0,0,50,0.4,0.12,135
"633",3,102,29,24,43.8449493008094,5.42170623609851,0.106646039178746,0.00842800072326779,0.119416011132,1,0.0922721862792969,47.35,6.36588641148439,0.111594832850449,0.011221484657999,0.0890860337244022,3.1518009028368,0.32859087537428,12.4151971062024,1284.45387972406,383.55466155317,1,1,50,0.599999999999999,0.12,135
"634",4,83,28,22,44.29694087204,5.97771494112272,0.104671188367128,0.00929316023406562,0.108539996505596,1,0.0958588043848674,46.3592,6.89222579944884,0.12021876949409,0.0135358384738624,0.0708335846045844,10.5771585484119,0.175262479913561,12.0624929785728,948.795282279323,410.009968859149,1,1,50,0.8,0.12,135
"635",5,87,30,22,51.0679101387281,6.98800935390817,0.0940517674234296,0.00807224937504917,0.119357251926488,1,0.0768536647160848,51.7408,7.78651830453912,0.105208396747771,0.0165688259530434,0.094245263833057,1.86740233009992,0.498916037345516,11.7084062218666,833.017715382332,199.662176147344,0,1,50,1,0.12,135
"636",6,147,22,18,38.2088982834703,5.62586639275542,0.0566674904486178,0.00315834231432078,0.938356202746526,1,0.135609316825867,44.414,7.14841548439758,0.0641814570993664,0.00651400982401309,0.258429763267389,37.5634430382474,0.0862543156663045,14.1493652701378,1043.87250561311,303.892233635439,1,1,50,0.2,0.12,270
"637",7,116,23,21,31.8746372017983,4.0413056098542,0.088693152115626,0.00631435007039634,0.365045977295705,1,0.16803998152415,39.9064,6.30466006501652,0.0893079996850224,0.00962686615213903,0.148330643931631,29.3717410983943,0.0874277174085564,13.418242140611,997.987403960088,290.763803861992,1,1,50,0.4,0.12,270
"638",8,172,33,25,48.7107952674172,5.21871330527346,0.0875741062875316,0.00454660215642762,0.275416928415526,1,0.244697360197703,53.1312,6.48465934978493,0.0995663486455416,0.007646296856595,0.129974442247725,30.2408799623462,0.0915733665281182,19.9918558438619,1175.98173886314,421.3327359926,0,1,50,0.599999999999999,0.12,270
"639",9,150,34,25,50.2281027196693,5.42191602018089,0.0918268197805672,0.00537587814626306,0.224881373688503,1,0.219661962985992,51.6528,5.83406090700694,0.10407967684537,0.00814619938573787,0.136145215405798,17.6304000527799,0.166477124540086,17.7043774088224,1249.17027865479,417.868005838781,0,1,50,0.8,0.12,270
"640",10,160,31,24,39.2308074256974,3.68852726608892,0.114710483412914,0.00708191320226105,0.196837146526275,1,0.302917699019114,40.468,3.9440078700773,0.125353053983277,0.00925321589192408,0.131524152421018,20.0775283429155,0.155425279692383,16.5792237122854,1457.94480868064,469.721362664472,1,0,50,1,0.12,270
"641",1,53,21,18,37.0139397182944,6.54149340383514,0.105956201502908,0.0131237790956547,0.0764339907970385,1,0.0873932600021362,40.078,9.26217205262637,0.129690490059704,0.0238041796071013,0.046540135291735,5.04951877383551,0.200156967377626,8.73025996287664,433.658853136276,188.601788911909,1,1,50,0.2,0.18,135
"642",2,101,31,23,43.1216439928121,5.11024267261164,0.135779116533735,0.0133736014345129,0.0764203310855471,1,0.144294222195943,43.1936,5.64156449400129,0.164041303905655,0.021300624922377,0.0513484639354138,4.9400271718116,0.222333751802178,11.7783703804016,685.830048914813,261.738085856156,1,1,50,0.4,0.18,135
"643",3,72,34,23,50.7002477077348,7.03535667916102,0.171515093901881,0.0211979919595415,0.034703998280285,1,0.124173518021901,54.7292,9.02221854817386,0.194169638972673,0.0292690110840512,0.0253567606010204,7.77140698583725,0.1758399719023,10.5457291603088,784.517119396286,339.686945897036,0,0,50,0.599999999999999,0.18,135
"644",4,88,33,24,45.1465750445755,5.38009020694004,0.160638629345026,0.0172867578507842,0.0513931366521286,1,0.0845225771268209,46.3032,5.46626213867461,0.171889244472505,0.0207450708865594,0.0441826796330196,6.99089579865079,0.313104355135263,10.7174849708875,1132.93790623828,300.677030444512,1,1,50,0.8,0.18,135
"645",5,67,32,23,52.8210211119971,8.19841014486975,0.152463967425242,0.0202890321080453,0.0358613656275,1,0.0866787473360697,57.5144,8.92210929397872,0.211275159325589,0.0418853468497519,0.0180291548289132,0.289509554532165,0.869716784051429,10.1633008321126,1058.59945061244,120.460731492156,0,0,50,1,0.18,135
"646",6,204,29,24,35.9029931429873,3.26799010703576,0.114813045467817,0.00623899172843782,0.220596961174777,1,0.275573031107585,38.8256,4.24471337980207,0.130170010919681,0.0110975759832705,0.106727809239469,28.1101040490441,0.0851779676961449,16.5467184384664,1241.35579062029,306.041722474066,1,1,50,0.2,0.18,270
"647",7,138,34,25,46.9410043464229,5.06244809339295,0.113320889505193,0.00898940341363881,0.137890305018407,1,0.222721572717031,49.406,5.97429836017239,0.133816251411906,0.0141399833890114,0.075292445565856,13.9420643620193,0.122275260032363,16.2027129093806,904.659949303731,284.634028229657,1,1,50,0.4,0.18,270
"648",8,144,38,25,52.7386750663586,5.28980280104489,0.112163392252607,0.00774067312462179,0.139816945570099,1,0.226925750573476,54.6696,5.77991339031303,0.123391200768435,0.0103944342891561,0.0965697645111456,17.8788636418594,0.153020390482256,17.7274187088013,1156.10058720135,516.659397686106,0,1,50,0.599999999999999,0.18,270
"649",9,135,36,25,44.9925091980468,4.10735329656077,0.143906238331182,0.0115420262490569,0.0964936155053933,1,0.204981331030528,47.1168,4.79528473213686,0.153123722622043,0.0138135430756018,0.0718555001514919,39.071692093351,0.107538480146913,15.7031219045321,1033.82327019008,410.293012841281,1,1,50,0.8,0.18,270
"650",10,143,37,24,45.0358186367321,3.9613388425327,0.146695953441039,0.0120289355668083,0.10241702682083,1,0.201395857334137,46.4912,4.28640547180823,0.157236140947884,0.0133234830709142,0.0785964691628663,96.2936584168106,0.0715778136895859,16.7830758770307,1130.066813998,362.197064358271,1,1,50,1,0.18,270
"651",1,83,21,19,39.2308010976808,6.24730491769986,0.0590243055516669,0.00446919792886057,0.448486211329388,1,0.0873475233713786,47.2716,9.61534270664059,0.0747525596395021,0.0110050354421246,0.128446537998561,7.97980289332335,0.156388969992814,11.0388597806295,714.566923126965,203.557195925442,1,1,50,0.2,0.12,135
"652",2,72,21,18,43.8444593844896,7.36863243907913,0.0562481940417797,0.00458544651347346,0.306388056354182,1,0.0901131987571716,50.5196,10.1371949240592,0.0714758282164418,0.00970591605354308,0.117914406320756,12.1448278796336,0.144180237477725,10.2640184442202,637.107755516522,343.436857825742,1,1,50,0.4,0.12,135
